ano,mes,sigla_uf,id_estabelecimento_cnes,total_internacoes,permanencia_media_dias,total_leitos
2024,Dezembro,RS,2252007,19,4,41
2024,Dezembro,RS,2252147,32,9,38
2024,Dezembro,RS,2252244,20,9,79
2024,Dezembro,RS,2253046,490,14,298
2024,Dezembro,RS,2254964,547,7,249
2024,Dezembro,RS,2257815,346,11,132
2024,Dezembro,RS,2259850,25,5,41
2024,Dezembro,RS,2259893,397,4,125
2024,Dezembro,RS,2259974,32,3,37
2024,Dezembro,RS,2261081,29,21,50
2024,Dezembro,RS,2261103,45,3,31
2024,Dezembro,RS,2261111,43,8,33
2024,Dezembro,RS,2262029,13,4,25
2024,Dezembro,RS,2265052,785,9,166
2024,Dezembro,RJ,2267209,102,10,67
2024,Dezembro,RJ,2267713,53,8,98
2024,Dezembro,RJ,2269392,119,0,8
2024,Dezembro,RJ,2269945,519,5,90
2024,Dezembro,RJ,2269988,627,10,404
2024,Dezembro,RJ,2272601,82,6,42
2024,Dezembro,RJ,2273101,8,6,34
2024,Dezembro,RJ,2273276,711,11,321
2024,Dezembro,RJ,2277611,2,0,9
2024,Dezembro,RJ,2277662,16,3,10
2024,Dezembro,RJ,2277743,72,3,22
2024,Dezembro,RJ,2278286,102,4,70
2024,Dezembro,RJ,2280167,585,10,250
2024,Dezembro,RJ,2280183,800,12,374
2024,Dezembro,RJ,2280248,433,5,120
2024,Dezembro,RJ,2283328,235,10,134
2024,Dezembro,RJ,2287579,627,13,259
2024,Dezembro,RJ,2288230,125,6,36
2024,Dezembro,RJ,2288885,242,11,79
2024,Dezembro,RJ,2289571,57,9,65
2024,Dezembro,RJ,2292084,314,11,138
2024,Dezembro,RJ,2294923,403,11,113
2024,Dezembro,RJ,2295067,214,12,83
2024,Dezembro,RJ,2295075,17,2,46
2024,Dezembro,RJ,2296306,759,13,318
2024,Dezembro,SC,2299569,201,1,33
2024,Dezembro,SC,2302101,360,13,160
2024,Dezembro,SC,2304155,103,8,52
2024,Dezembro,BA,2304325,75,2,34
2024,Dezembro,BA,2304953,60,6,51
2024,Dezembro,SC,2305097,50,2,50
2024,Dezembro,SC,2305623,153,6,51
2024,Dezembro,MA,2307006,207,7,100
2024,Dezembro,PA,2312131,137,3,37
2024,Dezembro,PA,2312166,1,6,25
2024,Dezembro,PA,2312298,29,3,21
2024,Dezembro,PA,2313057,6,2,24
2024,Dezembro,PA,2314037,32,10,37
2024,Dezembro,PA,2316021,257,2,32
2024,Dezembro,PA,2316048,64,4,30
2024,Dezembro,PA,2316552,74,2,49
2024,Dezembro,PA,2317028,5,2,54
2024,Dezembro,PA,2317958,23,5,32
2024,Dezembro,PA,2318180,30,3,50
2024,Dezembro,RR,2319659,1056,8,420
2024,Dezembro,PB,2321637,110,3,44
2024,Dezembro,PB,2322706,6,5,25
2024,Dezembro,PA,2322935,251,2,41
2024,Dezembro,PI,2324075,93,4,38
2024,Dezembro,PI,2324199,14,3,42
2024,Dezembro,CE,2327945,82,3,87
2024,Dezembro,CE,2328100,1,13,28
2024,Dezembro,CE,2328402,139,8,43
2024,Dezembro,PA,2329565,54,3,51
2024,Dezembro,PA,2330830,370,6,101
2024,Dezembro,PA,2330938,1,2,42
2024,Dezembro,PA,2330946,42,2,15
2024,Dezembro,PA,2331500,38,2,10
2024,Dezembro,PA,2331691,94,2,32
2024,Dezembro,PA,2332299,19,12,61
2024,Dezembro,CE,2333864,4,4,20
2024,Dezembro,PR,2334755,11,4,35
2024,Dezembro,GO,2335506,7,3,21
2024,Dezembro,PB,2336812,246,5,120
2024,Dezembro,GO,2338386,133,0,35
2024,Dezembro,GO,2338416,15,4,40
2024,Dezembro,GO,2338440,3,21,57
2024,Dezembro,GO,2338564,279,3,37
2024,Dezembro,GO,2340720,250,2,32
2024,Dezembro,GO,2343185,85,1,21
2024,Dezembro,GO,2343525,158,7,53
2024,Dezembro,PB,2362856,1606,7,301
2024,Dezembro,PI,2364794,3,5,16
2024,Dezembro,PI,2364883,48,4,34
2024,Dezembro,PI,2365057,9,6,25
2024,Dezembro,PI,2365480,54,3,34
2024,Dezembro,RO,2369923,17,3,19
2024,Dezembro,TO,2370328,5,4,16
2024,Dezembro,MS,2371197,118,5,33
2024,Dezembro,MS,2371243,306,5,80
2024,Dezembro,CE,2372509,8,6,19
2024,Dezembro,CE,2372517,31,7,48
2024,Dezembro,CE,2372568,8,3,17
2024,Dezembro,CE,2372967,148,9,67
2024,Dezembro,MS,2374226,160,2,38
2024,Dezembro,MS,2374366,16,3,9
2024,Dezembro,RN,2374757,17,7,26
2024,Dezembro,RN,2375109,4,14,11
2024,Dezembro,MS,2375826,207,5,70
2024,Dezembro,MS,2376334,709,5,145
2024,Dezembro,MS,2376598,25,2,27
2024,Dezembro,MS,2376776,31,3,9
2024,Dezembro,MS,2376873,42,4,8
2024,Dezembro,SC,2377330,31,6,44
2024,Dezembro,SC,2377616,74,3,43
2024,Dezembro,SC,2378108,77,9,65
2024,Dezembro,SC,2378213,65,2,37
2024,Dezembro,SC,2378809,80,2,28
2024,Dezembro,SC,2378876,67,9,62
2024,Dezembro,RN,2380846,7,5,7
2024,Dezembro,RN,2381206,1,11,32
2024,Dezembro,GO,2381958,6,2,20
2024,Dezembro,GO,2382431,11,1,39
2024,Dezembro,GO,2382466,125,7,60
2024,Dezembro,GO,2382490,44,6,41
2024,Dezembro,GO,2382644,16,2,10
2024,Dezembro,GO,2383098,6,2,11
2024,Dezembro,GO,2383489,9,9,28
2024,Dezembro,GO,2383586,29,0,31
2024,Dezembro,GO,2383691,16,1,16
2024,Dezembro,SC,2385880,271,7,84
2024,Dezembro,BA,2387263,12,8,36
2024,Dezembro,BA,2387514,32,4,17
2024,Dezembro,BA,2388685,155,2,44
2024,Dezembro,MT,2391635,628,6,253
2024,Dezembro,MT,2391724,73,2,27
2024,Dezembro,MT,2392704,25,8,36
2024,Dezembro,MT,2394189,1,8,14
2024,Dezembro,MT,2394324,44,1,17
2024,Dezembro,MT,2396092,3,5,15
2024,Dezembro,MT,2396343,9,2,20
2024,Dezembro,MT,2396998,13,2,35
2024,Dezembro,MT,2398125,108,3,30
2024,Dezembro,MT,2398443,53,3,33
2024,Dezembro,PB,2399717,173,16,107
2024,Dezembro,PB,2399741,425,7,145
2024,Dezembro,RN,2408023,1,8,29
2024,Dezembro,RN,2409895,15,10,25
2024,Dezembro,RN,2410281,775,4,250
2024,Dezembro,BA,2414058,23,4,24
2024,Dezembro,SC,2419246,30,3,35
2024,Dezembro,SC,2419378,212,4,110
2024,Dezembro,CE,2425343,28,6,50
2024,Dezembro,CE,2425599,37,6,50
2024,Dezembro,CE,2427133,15,5,32
2024,Dezembro,PE,2436205,15,6,50
2024,Dezembro,SC,2436469,1289,9,276
2024,Dezembro,SC,2436477,483,8,106
2024,Dezembro,GO,2436906,16,4,27
2024,Dezembro,GO,2436930,21,1,20
2024,Dezembro,GO,2437023,21,3,45
2024,Dezembro,GO,2438313,22,6,55
2024,Dezembro,GO,2441268,3,2,13
2024,Dezembro,GO,2442019,241,12,140
2024,Dezembro,GO,2443139,33,3,21
2024,Dezembro,ES,2446030,861,6,165
2024,Dezembro,ES,2447029,445,7,90
2024,Dezembro,ES,2447886,97,3,48
2024,Dezembro,ES,2448521,1233,6,213
2024,Dezembro,MA,2451565,25,3,28
2024,Dezembro,MA,2453363,14,3,20
2024,Dezembro,MA,2453851,65,4,42
2024,Dezembro,MA,2456958,564,7,215
2024,Dezembro,MA,2461641,101,2,13
2024,Dezembro,MA,2463784,195,5,47
2024,Dezembro,MA,2465027,32,3,20
2024,Dezembro,ES,2465825,387,10,101
2024,Dezembro,MT,2472716,40,3,36
2024,Dezembro,RN,2473380,237,4,76
2024,Dezembro,RN,2474905,5,4,6
2024,Dezembro,RN,2476274,6,2,26
2024,Dezembro,RR,2476827,35,2,14
2024,Dezembro,SE,2477661,92,16,95
2024,Dezembro,SE,2477947,21,3,57
2024,Dezembro,CE,2478307,1,1,21
2024,Dezembro,CE,2479419,23,5,28
2024,Dezembro,CE,2479893,29,5,19
2024,Dezembro,CE,2480565,6,0,8
2024,Dezembro,CE,2480654,78,3,50
2024,Dezembro,CE,2482339,262,13,69
2024,Dezembro,BA,2483548,83,6,51
2024,Dezembro,ES,2484269,4,2,22
2024,Dezembro,ES,2484943,132,5,76
2024,Dezembro,ES,2486199,701,15,233
2024,Dezembro,SC,2491249,342,4,87
2024,Dezembro,SC,2491311,45,1,22
2024,Dezembro,BA,2493195,33,5,22
2024,Dezembro,BA,2493330,69,11,53
2024,Dezembro,RO,2495228,25,4,74
2024,Dezembro,RO,2496046,399,2,47
2024,Dezembro,RO,2496879,11,8,51
2024,Dezembro,CE,2497654,2005,10,565
2024,Dezembro,BA,2498421,325,4,88
2024,Dezembro,SC,2504332,1463,8,295
2024,Dezembro,BA,2505819,5,7,15
2024,Dezembro,BA,2508222,37,3,25
2024,Dezembro,BA,2509040,24,3,17
2024,Dezembro,BA,2509830,12,2,28
2024,Dezembro,BA,2510278,11,2,36
2024,Dezembro,BA,2510936,45,3,42
2024,Dezembro,BA,2514311,65,6,37
2024,Dezembro,CE,2516632,26,2,76
2024,Dezembro,GO,2519208,3,20,81
2024,Dezembro,BA,2520524,432,2,55
2024,Dezembro,BA,2520583,1,11,39
2024,Dezembro,SC,2521695,479,4,106
2024,Dezembro,SC,2521792,530,6,109
2024,Dezembro,SC,2521873,200,11,118
2024,Dezembro,SC,2522691,1932,9,478
2024,Dezembro,BA,2523051,24,3,28
2024,Dezembro,BA,2523396,2,1,27
2024,Dezembro,BA,2525569,695,5,173
2024,Dezembro,CE,2527693,101,4,82
2024,Dezembro,CE,2528282,28,6,40
2024,Dezembro,MA,2530031,6,2,34
2024,Dezembro,GO,2534517,36,4,43
2024,Dezembro,GO,2534940,2,6,17
2024,Dezembro,MS,2536587,20,3,22
2024,Dezembro,MS,2536838,80,2,28
2024,Dezembro,MS,2536935,18,3,16
2024,Dezembro,SC,2538148,77,0,34
2024,Dezembro,SC,2538180,202,6,87
2024,Dezembro,SC,2538342,78,7,50
2024,Dezembro,SC,2538571,123,2,50
2024,Dezembro,SE,2545829,175,4,41
2024,Dezembro,ES,2547090,45,4,23
2024,Dezembro,ES,2547821,623,8,234
2024,Dezembro,BA,2549182,115,3,60
2024,Dezembro,BA,2550032,57,3,31
2024,Dezembro,SC,2550962,82,4,51
2024,Dezembro,SC,2553066,22,3,32
2024,Dezembro,PR,2554429,84,3,56
2024,Dezembro,BA,2557088,42,4,24
2024,Dezembro,MS,2558262,55,3,21
2024,Dezembro,MS,2558289,130,2,43
2024,Dezembro,MS,2558408,8,4,15
2024,Dezembro,MS,2558459,9,3,59
2024,Dezembro,MS,2558580,14,5,12
2024,Dezembro,MS,2558610,138,5,60
2024,Dezembro,CE,2560992,2,5,35
2024,Dezembro,CE,2561018,9,4,38
2024,Dezembro,CE,2561298,66,4,17
2024,Dezembro,CE,2561336,143,4,52
2024,Dezembro,CE,2561352,41,4,46
2024,Dezembro,CE,2561425,39,3,78
2024,Dezembro,CE,2562154,25,4,41
2024,Dezembro,CE,2562391,45,12,42
2024,Dezembro,CE,2563460,93,5,56
2024,Dezembro,CE,2564211,660,12,282
2024,Dezembro,GO,2569809,14,0,6
2024,Dezembro,GO,2570378,26,1,34
2024,Dezembro,PR,2572192,105,1,46
2024,Dezembro,PR,2573466,24,2,26
2024,Dezembro,PR,2578506,55,0,12
2024,Dezembro,PR,2582449,474,5,146
2024,Dezembro,PR,2586061,77,2,39
2024,Dezembro,PR,2587777,74,3,23
2024,Dezembro,PR,2587823,31,2,50
2024,Dezembro,PR,2588242,20,3,33
2024,Dezembro,GO,2589230,1,1,17
2024,Dezembro,GO,2589265,271,10,197
2024,Dezembro,PR,2590166,40,3,30
2024,Dezembro,MS,2591340,40,3,20
2024,Dezembro,PB,2591863,35,6,29
2024,Dezembro,BA,2598221,28,4,18
2024,Dezembro,MS,2599996,19,2,14
2024,Dezembro,TO,2600536,823,11,258
2024,Dezembro,BA,2600714,31,2,31
2024,Dezembro,BA,2600854,13,8,45
2024,Dezembro,BA,2601117,39,3,59
2024,Dezembro,BA,2601680,856,7,168
2024,Dezembro,BA,2602636,35,3,38
2024,Dezembro,BA,2602881,9,5,20
2024,Dezembro,BA,2603055,161,4,71
2024,Dezembro,BA,2603284,28,6,16
2024,Dezembro,MT,2604434,645,9,114
2024,Dezembro,PI,2609673,15,3,30
2024,Dezembro,CE,2611686,388,4,227
2024,Dezembro,PA,2616211,133,3,33
2024,Dezembro,PA,2619946,107,3,26
2024,Dezembro,PA,2620006,12,2,26
2024,Dezembro,PA,2621592,251,2,73
2024,Dezembro,PA,2621614,392,9,211
2024,Dezembro,SC,2626667,71,4,49
2024,Dezembro,BA,2627256,32,4,30
2024,Dezembro,PE,2631180,45,2,14
2024,Dezembro,PE,2638975,15,6,17
2024,Dezembro,PE,2639106,8,5,22
2024,Dezembro,PE,2639173,1,1,45
2024,Dezembro,MA,2646447,6,4,19
2024,Dezembro,MS,2646773,413,6,110
2024,Dezembro,BA,2649985,4,3,16
2024,Dezembro,PA,2652706,127,5,40
2024,Dezembro,MT,2655411,261,12,108
2024,Dezembro,MT,2655780,23,5,85
2024,Dezembro,SC,2664879,133,28,106
2024,Dezembro,SC,2666138,29,2,24
2024,Dezembro,PR,2666731,538,4,84
2024,Dezembro,TO,2667754,27,1,15
2024,Dezembro,SC,2672154,10,6,31
2024,Dezembro,GO,2673932,912,7,176
2024,Dezembro,ES,2675714,132,9,58
2024,Dezembro,PA,2676001,19,4,11
2024,Dezembro,PA,2676125,54,3,25
2024,Dezembro,PA,2676923,111,4,56
2024,Dezembro,PA,2677407,13,4,53
2024,Dezembro,PA,2677431,78,3,28
2024,Dezembro,PA,2678322,193,4,67
2024,Dezembro,PA,2678756,397,5,136
2024,Dezembro,PR,2680807,106,2,33
2024,Dezembro,PR,2686953,758,7,169
2024,Dezembro,PR,2687011,202,2,44
2024,Dezembro,PR,2687089,24,4,17
2024,Dezembro,SP,2688689,2136,20,1094
2024,Dezembro,SC,2691507,22,4,30
2024,Dezembro,SC,2691515,779,7,154
2024,Dezembro,SC,2691531,119,3,27
2024,Dezembro,SC,2691558,489,1,60
2024,Dezembro,SC,2691566,51,9,36
2024,Dezembro,PI,2694301,172,4,26
2024,Dezembro,PA,2694530,10,3,40
2024,Dezembro,PA,2694778,257,11,75
2024,Dezembro,MG,2695324,889,7,210
2024,Dezembro,MG,2695375,80,52,112
2024,Dezembro,CE,2695839,116,3,64
2024,Dezembro,RJ,2696932,297,14,91
2024,Dezembro,SP,2698471,121,14,70
2024,Dezembro,MT,2699842,199,7,54
2024,Dezembro,MA,2702703,168,3,51
2024,Dezembro,PE,2702827,7,4,17
2024,Dezembro,MA,2702886,493,13,191
2024,Dezembro,PE,2702983,44,11,170
2024,Dezembro,PE,2703092,14,5,19
2024,Dezembro,BA,2706563,481,3,67
2024,Dezembro,RS,2707942,1,15,31
2024,Dezembro,RS,2707950,338,10,76
2024,Dezembro,RS,2707977,191,4,65
2024,Dezembro,RJ,2708078,98,6,38
2024,Dezembro,AM,2708892,36,2,24
2024,Dezembro,MS,2710455,9,4,23
2024,Dezembro,PA,2711184,200,2,57
2024,Dezembro,PE,2711885,19,8,89
2024,Dezembro,PE,2711958,19,3,51
2024,Dezembro,PE,2715252,1,5,14
2024,Dezembro,SP,2716593,152,4,21
2024,Dezembro,MG,2726726,721,6,135
2024,Dezembro,PR,2729407,27,4,29
2024,Dezembro,PR,2729520,2,4,5
2024,Dezembro,PR,2729563,7,4,16
2024,Dezembro,PR,2733188,28,4,23
2024,Dezembro,PR,2733617,39,3,19
2024,Dezembro,PR,2733633,256,3,55
2024,Dezembro,PR,2733676,207,3,70
2024,Dezembro,PR,2735970,188,5,72
2024,Dezembro,PR,2737434,1296,2,137
2024,Dezembro,PR,2741989,726,8,207
2024,Dezembro,PR,2743469,1112,6,125
2024,Dezembro,SP,2747685,30,5,16
2024,Dezembro,SP,2747693,16,4,13
2024,Dezembro,SP,2749149,76,6,36
2024,Dezembro,SP,2751569,2,2,40
2024,Dezembro,SP,2751933,231,0,8
2024,Dezembro,MT,2752646,13,2,20
2024,Dezembro,MT,2752654,407,4,74
2024,Dezembro,PR,2753278,947,7,158
2024,Dezembro,PR,2753545,328,3,58
2024,Dezembro,PR,2753774,31,4,31
2024,Dezembro,PR,2753804,30,4,33
2024,Dezembro,PR,2753936,7,2,17
2024,Dezembro,PR,2753995,106,4,20
2024,Dezembro,TO,2755157,684,4,122
2024,Dezembro,PB,2757672,10,4,43
2024,Dezembro,PB,2757702,2,11,16
2024,Dezembro,MG,2760436,351,6,56
2024,Dezembro,MG,2760711,20,5,47
2024,Dezembro,MG,2760827,28,5,50
2024,Dezembro,MG,2760908,9,4,40
2024,Dezembro,MG,2760916,73,5,14
2024,Dezembro,MG,2760932,25,4,30
2024,Dezembro,MG,2761009,145,3,40
2024,Dezembro,MG,2761017,4,7,37
2024,Dezembro,MG,2761173,50,2,45
2024,Dezembro,MG,2761238,124,4,37
2024,Dezembro,MG,2761262,35,4,37
2024,Dezembro,MG,2761467,105,6,45
2024,Dezembro,MG,2764776,613,12,173
2024,Dezembro,MG,2764784,65,5,47
2024,Dezembro,MG,2764822,20,5,38
2024,Dezembro,SP,2765942,451,7,140
2024,Dezembro,MG,2775972,107,6,80
2024,Dezembro,MG,2776014,12,6,27
2024,Dezembro,MG,2776022,62,3,22
2024,Dezembro,PI,2777681,103,5,51
2024,Dezembro,PI,2777711,1,13,42
2024,Dezembro,PR,2781743,8,5,18
2024,Dezembro,PR,2781751,33,2,34
2024,Dezembro,PR,2781786,4,3,20
2024,Dezembro,PR,2783797,51,3,54
2024,Dezembro,TO,2786095,26,2,46
2024,Dezembro,TO,2786117,1513,9,483
2024,Dezembro,SP,2790564,119,3,45
2024,Dezembro,SP,2790580,517,13,85
2024,Dezembro,SP,2791668,16,2,26
2024,Dezembro,SP,2791706,14,4,38
2024,Dezembro,MG,2796368,3,9,19
2024,Dezembro,MG,2796384,8,6,51
2024,Dezembro,MG,2796430,73,6,37
2024,Dezembro,MG,2796562,188,5,60
2024,Dezembro,MG,2796570,23,4,21
2024,Dezembro,MG,2796589,36,5,19
2024,Dezembro,MG,2796775,44,6,42
2024,Dezembro,MG,2796791,12,5,17
2024,Dezembro,MG,2797364,108,3,37
2024,Dezembro,SP,2798239,8,5,11
2024,Dezembro,RO,2798484,381,6,222
2024,Dezembro,BA,2799847,367,2,80
2024,Dezembro,BA,2801566,18,9,17
2024,Dezembro,BA,2801574,150,3,36
2024,Dezembro,BA,2802015,123,3,49
2024,Dezembro,BA,2802104,1579,93,728
2024,Dezembro,RO,2808544,73,5,50
2024,Dezembro,RO,2808641,6,5,17
2024,Dezembro,BA,2816881,41,6,42
2024,Dezembro,PA,3001083,29,2,14
2024,Dezembro,BA,3010902,15,4,19
2024,Dezembro,RS,3017060,78,14,80
2024,Dezembro,SP,3021378,525,9,105
2024,Dezembro,SC,3123251,1,0,12
2024,Dezembro,BA,3208419,33,2,19
2024,Dezembro,AM,3220966,5,5,48
2024,Dezembro,SE,3225798,11,6,42
2024,Dezembro,MS,3250415,20,3,17
2024,Dezembro,GO,3354423,193,4,28
2024,Dezembro,TO,3385205,13,8,36
2024,Dezembro,PR,3403408,11,0,8
2024,Dezembro,PR,3452263,32,3,34
2024,Dezembro,RJ,3470350,50,6,44
2024,Dezembro,PR,3477304,23,0,5
2024,Dezembro,PR,3477940,81,0,8
2024,Dezembro,MG,3494179,13,4,15
2024,Dezembro,RS,3508528,1867,9,554
2024,Dezembro,RS,3626245,126,20,104
2024,Dezembro,PA,3654796,15,7,31
2024,Dezembro,RN,3675580,113,5,82
2024,Dezembro,RJ,3784916,258,12,128
2024,Dezembro,GO,3795292,1,64,32
2024,Dezembro,RS,3819590,83,7,79
2024,Dezembro,SP,3828107,99,2,12
2024,Dezembro,SE,3841375,75,8,23
2024,Dezembro,SP,3949621,67,3,34
2024,Dezembro,RO,4002385,27,2,24
2024,Dezembro,PA,4005732,160,2,34
2024,Dezembro,RN,4013034,6,7,13
2024,Dezembro,RN,4014359,11,9,16
2024,Dezembro,RN,4014715,5,17,17
2024,Dezembro,BA,4022416,22,5,30
2024,Dezembro,BA,4024222,44,4,63
2024,Dezembro,BA,4028511,132,5,28
2024,Dezembro,BA,4029526,191,2,57
2024,Dezembro,BA,4032497,52,4,35
2024,Dezembro,BA,4032594,94,2,43
2024,Dezembro,BA,4032691,11,6,33
2024,Dezembro,BA,4033043,13,3,18
2024,Dezembro,MG,4034236,1290,11,229
2024,Dezembro,ES,4044916,926,9,244
2024,Dezembro,PR,4055748,406,4,89
2024,Dezembro,PR,4057058,18,4,67
2024,Dezembro,PR,4064607,70,1,37
2024,Dezembro,MT,4069870,7,2,16
2024,Dezembro,SE,4099206,259,5,85
2024,Dezembro,RJ,4575474,71,1,9
2024,Dezembro,RS,5050170,53,4,34
2024,Dezembro,RJ,5057531,46,6,21
2024,Dezembro,MG,5060761,50,4,41
2024,Dezembro,PE,5177235,11,6,6
2024,Dezembro,RS,5230241,44,16,50
2024,Dezembro,RJ,5307864,14,13,65
2024,Dezembro,RJ,5349893,21,4,26
2024,Dezembro,PR,5373190,346,3,36
2024,Dezembro,RS,5384117,480,5,140
2024,Dezembro,BA,5446333,20,6,5
2024,Dezembro,PA,5498465,479,10,117
2024,Dezembro,GO,5584108,65,2,50
2024,Dezembro,PA,5597501,305,9,108
2024,Dezembro,MS,5610044,457,7,114
2024,Dezembro,BA,5635233,12,0,1
2024,Dezembro,AC,5661714,26,2,12
2024,Dezembro,BA,5835208,13,7,17
2024,Dezembro,AC,5858208,14,2,16
2024,Dezembro,SP,5860490,351,12,251
2024,Dezembro,RJ,5878640,175,3,49
2024,Dezembro,GO,5882451,9,6,32
2024,Dezembro,PI,5973457,163,7,31
2024,Dezembro,RJ,6007317,1460,7,297
2024,Dezembro,RS,6011926,3,29,38
2024,Dezembro,RS,6014194,17,15,61
2024,Dezembro,PA,6106005,96,2,17
2024,Dezembro,SP,6136028,118,0,5
2024,Dezembro,MA,6209688,193,3,26
2024,Dezembro,SP,6236596,239,3,95
2024,Dezembro,RS,6295320,162,22,195
2024,Dezembro,PR,6326269,36,2,21
2024,Dezembro,SP,6391869,369,0,11
2024,Dezembro,RS,6424236,782,8,250
2024,Dezembro,PA,6425542,74,3,16
2024,Dezembro,BA,6485235,12,3,16
2024,Dezembro,RJ,6518893,692,7,134
2024,Dezembro,PA,6559476,74,2,16
2024,Dezembro,BA,6579744,63,1,21
2024,Dezembro,BA,6600476,106,3,37
2024,Dezembro,PA,6710158,294,9,70
2024,Dezembro,MT,6853781,280,10,208
2024,Dezembro,SC,6854729,880,8,118
2024,Dezembro,MA,6871747,108,6,21
2024,Dezembro,MG,6892256,347,6,100
2024,Dezembro,SP,6943284,221,4,68
2024,Dezembro,MA,7006462,1,9,16
2024,Dezembro,RJ,7027397,445,8,123
2024,Dezembro,RO,7068336,54,15,155
2024,Dezembro,MG,7201109,43,6,30
2024,Dezembro,MA,7215746,71,3,20
2024,Dezembro,MA,7239866,25,2,15
2024,Dezembro,SC,7274351,240,3,60
2024,Dezembro,RN,7277660,2,4,13
2024,Dezembro,RJ,7354746,513,11,157
2024,Dezembro,SP,7373465,858,12,266
2024,Dezembro,MA,7481063,100,2,16
2024,Dezembro,MA,7511884,1,17,25
2024,Dezembro,MA,7554958,41,3,22
2024,Dezembro,MA,7628749,56,5,18
2024,Dezembro,PA,7773250,47,3,16
2024,Dezembro,MG,7803850,4,0,2
2024,Dezembro,PA,7967012,328,12,71
2024,Dezembro,MT,8013926,104,5,22
2024,Dezembro,DF,9040021,34,13,29
2024,Dezembro,RJ,9086234,3,0,11
2024,Dezembro,GO,9166386,7,5,9
2024,Dezembro,RS,9309470,22,2,38
2024,Dezembro,MA,9336508,417,7,80
2024,Dezembro,MS,9445331,2,8,34
2024,Dezembro,BA,9514732,10,0,1
2024,Dezembro,RS,9563873,116,8,52
2024,Dezembro,MG,9644040,26,0,2
2024,Dezembro,MT,9659366,12,6,53
2024,Dezembro,SP,9680500,164,10,89
2024,Dezembro,ES,9922970,26,5,21
2024,Dezembro,AL,9923837,328,10,118
2024,Dezembro,PE,0000094,23,3,18
2024,Dezembro,PE,0000418,567,13,401
2024,Dezembro,PE,0000426,1140,12,644
2024,Dezembro,SE,0002232,1138,5,263
2024,Dezembro,BA,0003778,885,9,163
2024,Dezembro,BA,0003786,1139,11,255
2024,Dezembro,SP,0008052,408,14,250
2024,Dezembro,SP,0008141,3,9,12
2024,Dezembro,PE,0020516,442,3,70
2024,Dezembro,SP,0021520,77,8,32
2024,Dezembro,RJ,0025143,366,14,183
2024,Dezembro,MG,0027014,4295,12,1153
2024,Dezembro,RJ,0113891,61,3,47
2024,Dezembro,RJ,0221015,125,3,70
2024,Dezembro,GO,0616036,18,18,65
2024,Dezembro,PB,0745804,51,16,336
2024,Dezembro,PR,0887854,141,2,22
2024,Dezembro,RJ,0978213,44,6,31
2024,Dezembro,AC,2001020,47,3,12
2024,Dezembro,AC,2001594,6,4,14
2024,Dezembro,AM,2012030,713,5,82
2024,Dezembro,AM,2017717,107,3,66
2024,Dezembro,AP,2021218,15,5,16
2024,Dezembro,SP,2024438,26,5,36
2024,Dezembro,SP,2025477,169,12,86
2024,Dezembro,SP,2025507,1112,15,335
2024,Dezembro,SP,2028239,9,8,58
2024,Dezembro,SP,2028840,138,22,311
2024,Dezembro,SP,2040069,514,8,135
2024,Dezembro,SP,2077477,2329,9,671
2024,Dezembro,SP,2077620,1014,12,332
2024,Dezembro,SP,2077957,33,10,46
2024,Dezembro,SP,2078287,1089,12,139
2024,Dezembro,SP,2078449,3,11,35
2024,Dezembro,SP,2078538,157,4,50
2024,Dezembro,SP,2078902,66,4,35
2024,Dezembro,SP,2079291,74,3,20
2024,Dezembro,SP,2079399,51,6,35
2024,Dezembro,SP,2079437,2,18,26
2024,Dezembro,SP,2079518,114,4,40
2024,Dezembro,SP,2079615,330,3,70
2024,Dezembro,SP,2079976,128,4,48
2024,Dezembro,SP,2080028,472,10,214
2024,Dezembro,SP,2080443,109,6,70
2024,Dezembro,SP,2080745,109,4,34
2024,Dezembro,SP,2080923,357,5,138
2024,Dezembro,SP,2081296,27,2,32
2024,Dezembro,SP,2081598,22,3,25
2024,Dezembro,SP,2081806,5,9,22
2024,Dezembro,SP,2082098,260,4,51
2024,Dezembro,SP,2082284,33,6,30
2024,Dezembro,SP,2082519,340,10,113
2024,Dezembro,SP,2082748,87,4,57
2024,Dezembro,SP,2084007,3,5,13
2024,Dezembro,SP,2084058,315,5,123
2024,Dezembro,SP,2087103,181,8,81
2024,Dezembro,SP,2088193,342,8,81
2024,Dezembro,SP,2088487,193,5,83
2024,Dezembro,SP,2090376,2,3,20
2024,Dezembro,SP,2090961,249,13,194
2024,Dezembro,SP,2092638,60,4,20
2024,Dezembro,SP,2092980,106,2,30
2024,Dezembro,SP,2093227,33,5,37
2024,Dezembro,SP,2093324,513,8,126
2024,Dezembro,SP,2095912,82,5,64
2024,Dezembro,SP,2096498,236,4,63
2024,Dezembro,MG,2098911,432,8,135
2024,Dezembro,MG,2098946,24,52,92
2024,Dezembro,MG,2099209,13,9,43
2024,Dezembro,MG,2101025,3,4,10
2024,Dezembro,MG,2101777,168,16,59
2024,Dezembro,MG,2101874,26,6,22
2024,Dezembro,MG,2102587,167,4,53
2024,Dezembro,MG,2117037,505,6,101
2024,Dezembro,MG,2118319,29,4,33
2024,Dezembro,MG,2118661,606,16,155
2024,Dezembro,MG,2119404,21,7,42
2024,Dezembro,MG,2120410,92,9,58
2024,Dezembro,MG,2124289,188,8,61
2024,Dezembro,MG,2135884,51,4,38
